时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
35504.235,1550,356.34,4.62,6,166
35504.258,3926,358.44,1.17,6,166
35504.258,4393,358.44,1.21,8.4,166
35504.258,1719,359.17,5.71,8.4,166
35504.258,1031,359.17,4.65,4.8,166
35504.268,139,359.84,22.26,3.5,166
35504.278,2213,1.32,1.74,2.4,166
35504.278,2281,0.99,4.26,-2.4,166
35504.278,2482,0.99,5.7,8.4,166
35504.29,1081,2.36,23.3,7,166
35504.29,134,2.85,25.13,3.5,166
35504.29,203,2.85,28.21,3.5,166
35504.299,1522,3.84,5.26,7.2,166
35504.31,1010,5.11,10.41,7,166
35504.331,154,6.05,8.15,2.4,166
35504.331,1635,7.67,11.16,7,166
35504.331,101,7.91,14.17,1.7,166
35504.34,363,9.26,-0.95,-2.4,166
35504.351,1476,10.2,15.64,8.8,166
35504.372,1484,11.51,9.22,6,166
35504.372,1201,12.48,22.25,8.8,166
35504.382,380,13.62,0.47,1.2,166
35504.382,4312,14.08,3.13,2.4,166
35504.382,4282,13.72,2.65,1.2,166
35504.393,925,15.01,12.8,5.3,166
35504.393,2691,14.1,7,9.6,166
35504.393,1314,13.66,9.44,4.8,166
35504.393,653,15.02,13.73,5.3,166
35504.414,648,16.18,8.82,3.6,166
35504.457,1326,23.09,12.15,7,166
35504.457,332,23.1,17.5,1.7,166
35504.466,2093,23.75,1.74,1.2,166
35504.466,3285,24,3.72,2.4,166
35504.498,1684,28.15,16.09,7,166
35504.508,3005,28.81,2.22,1.2,166
35504.508,272,28.81,1.29,2.4,166
35504.519,3159,28.84,7.72,4.8,166
35504.53,2393,31.72,5.05,4.8,166
35504.54,2751,31.71,7.11,3.6,166
35504.54,873,32.97,24.17,5.3,166
35504.551,1744,33.89,6.24,3.6,166
35504.572,2291,36.41,1.83,-1.2,166
35504.572,1394,36.8,5.36,3.6,166
35504.582,101,38.27,14.75,-1.7,166
35504.613,2101,41.82,1.18,-1.2,166
35504.613,2383,41.47,1.12,1.2,166
35504.698,479,53.28,0.38,1.2,166
35504.74,532,57.5,1.9,-2.4,166
35504.76,504,59.32,2.07,-1.2,166
35504.802,253,64.74,-0.71,2.4,166
35504.802,2224,64.44,5.57,2.4,166
35504.813,112,66.31,12.95,-1.7,166
35504.823,913,67.7,2.73,-1.2,166
35506.501,982,270.47,4.25,1.2,167
35506.501,1314,270.71,5.41,2.4,167
35506.501,103,270.48,6.76,-1.2,167
35506.553,1043,275.55,6.7,-2.4,167
35506.553,153,276.9,13.61,3.5,167
35506.575,150,279.44,25.16,5.3,167
35506.585,764,280.59,3.61,-1.2,167
35506.606,791,283.12,5.17,1.2,167
35506.637,767,287.01,12.48,3.5,167
35506.637,113,287.51,25.02,5.3,167
35506.648,149,288.54,5.37,2.4,167
35506.69,1001,293.92,2.8,1.2,167
35506.69,1059,293.21,4.15,-2.4,167
35506.732,1617,298.72,2.59,-1.2,167
35506.732,282,298.96,1.22,-1.2,167
35506.753,1571,302.31,2.98,-2.4,167
35506.773,672,303.31,2.85,2.4,167
35506.837,1232,311.59,0.94,-1.2,167
35506.847,150,312.2,17.58,5.3,167
35506.921,1811,320.78,3.88,2.4,167
35506.941,868,323.29,6.39,6,167
35506.963,1142,325.78,2.07,2.4,167
35506.973,124,327.17,10.1,5.3,167
35506.984,2931,328.7,3.56,7.2,167
35507.004,1192,331.5,2.04,1.2,167
35507.025,1445,333.63,5.02,6,167
35507.046,1435,335.88,1.85,-1.2,167
35507.046,1471,337.05,1.64,-1.2,167
35507.046,3053,335.89,2.66,3.6,167
35507.046,3134,336.27,5.11,7.2,167
35507.046,1392,336.07,6.74,6,167
35507.068,189,339.13,-1.1,1.2,167
35507.068,1483,338.44,1.35,1.2,167
35507.078,1654,338.81,7.54,7.2,167
35507.089,4604,341.35,2.55,4.8,167
35507.089,2212,342.12,5.2,8.4,167
35507.099,111,342.36,17.34,3.5,167
35507.12,150,344.9,25.17,3.5,167
35507.12,1912,344.24,7.13,7.2,167
35507.131,4673,346.75,0.6,-1.2,167
35507.131,2640,346.75,0.53,-1.2,167
35507.131,2393,346.05,5.33,7.2,167
35507.131,1554,346.4,4.5,4.8,167
35507.141,251,347.67,18.73,5.3,167
35507.151,4701,348.56,0.79,2.4,167
35507.151,3850,349.01,0.83,1.2,167
35507.151,3800,349.28,0.86,-2.4,167
35507.151,2776,352.95,3.85,-7.2,167
35507.172,2784,351.41,3.98,-10.8,167
35507.183,664,351.13,8.16,4.8,167
35507.183,150,352.97,19.18,3.5,167
35507.204,148,355.22,21.41,5.3,167
35507.214,103,356.84,-0.49,-2.4,167
35507.214,1908,356.16,2.52,6,167
35507.214,1562,356.87,5.35,7.2,167
35507.214,719,356.87,4.88,3.6,167
35507.225,103,357.52,11.87,3.5,167
35507.225,154,357.52,12.47,3.5,167
35507.225,568,358,12.27,3.5,167
35507.235,2284,359.37,1.95,-1.2,167
35507.246,2057,0.52,13.32,10.6,167
35507.246,163,359.98,7.56,4.8,167
35507.255,3110,1.91,4.72,8.4,167
35507.267,164,2.57,28.47,3.5,167
35507.277,2295,4.08,4.52,-2.4,167
35507.288,2399,5.08,11.29,8.8,167
35507.308,1659,7.61,10.52,8.8,167
35507.319,364,9.2,-0.91,-2.4,167
35507.341,4323,12.01,3.07,-1.2,167
35507.341,1422,11.63,6.34,2.4,167
35507.35,1100,12.68,14.57,7,167
35507.35,1232,12.68,17.79,7,167
35507.361,4312,13.81,2.97,1.2,167
35507.361,1382,13.84,5.4,3.6,167
35507.381,2781,16.74,5.49,4.8,167
35507.381,1004,16.37,5.54,3.6,167
35507.403,4212,19.58,2.6,-1.2,167
35507.403,2419,18.89,3.81,2.4,167
35507.403,2945,18.89,5.03,4.8,167
35507.413,2040,19.23,9.36,7.2,167
35507.435,1348,22.77,11.66,7,167
35507.435,3224,21.43,8.31,9.6,167
35507.435,94,23.03,14.3,5.3,167
35507.487,3320,28.97,3.32,1.2,167
35507.508,2410,31.5,5.29,4.8,167
35507.518,1865,32.22,7.96,3.6,167
35507.571,2915,39.44,3.7,1.2,167
35507.592,424,42.34,1.33,-1.2,167
35507.592,2091,42.34,1.11,1.2,167
35507.592,1684,42.34,0.4,-1.2,167
35507.613,2100,44.17,1.24,-1.2,167
35507.613,150,44.54,0.52,-1.2,167
35507.634,533,47.45,0.33,-1.2,167
35507.655,504,50.01,0.24,-1.2,167
35507.655,2580,49.66,3.64,-1.2,167
35507.655,971,50.02,1.75,-1.2,167
35507.675,493,51.84,1.15,1.2,167
35507.675,2501,52.56,2.33,2.4,167
35507.675,1552,51.87,5.81,2.4,167
35507.686,1381,53.73,12.51,3.5,167
35507.717,502,57.4,1.84,-2.4,167
35507.738,1430,60.24,2.62,2.4,167
35507.759,2228,62.79,4.87,2.4,167
35507.801,1015,67.16,2.34,1.2,167
35509.479,1029,270.6,4.95,1.2,168
35509.5,1003,273.86,4.82,1.2,168
35509.563,113,280.75,6.39,2.4,168
35509.605,1053,286.3,5.99,-2.4,168
35509.647,1016,291.55,3.63,-2.4,168
35509.668,970,294.06,2.23,-1.2,168
35509.668,1033,293.37,3.82,2.4,168
35509.688,952,295.87,1.93,2.4,168
35509.688,1074,295.89,3.71,1.2,168
35509.71,1603,299.1,3.09,1.2,168
35509.731,1081,300.93,2.1,2.4,168
35509.751,1609,303.45,2.83,-2.4,168
35509.773,1144,305.97,0.84,1.2,168
35509.795,1232,309.2,0.87,-1.2,168
35509.795,2252,308.83,3.13,2.4,168
35509.815,134,311.43,6.92,4.8,168
35509.827,1074,311.03,7.73,3.6,168
35509.836,1228,313.35,1.35,2.4,168
35509.857,1722,316.6,2.54,-1.2,168
35509.878,1740,318.77,2.05,1.2,168
35509.888,102,318.78,9.05,10.8,168
35509.961,901,328.46,1.19,-1.2,168
35509.961,2322,329.12,3.8,4.8,168
35509.961,1983,328.89,3.12,4.8,168
35510.004,1452,334.24,2.34,-1.2,168
35510.004,2652,334.25,3.5,4.8,168
35510.004,1463,333.53,5.13,4.8,168
35510.014,3023,333.95,7.6,6,168
35510.025,1792,336.42,2.41,1.2,168
35510.057,162,340.03,22.6,5.3,168
35510.066,1449,341.88,0.09,-1.2,168
35510.066,289,341.16,-0.71,1.2,168
35510.066,253,341.89,4.31,3.6,168
35510.066,2234,341.9,5.89,8.4,168
35510.077,364,342.56,19.26,5.3,168
35510.077,300,342.56,18.73,5.3,168
35510.077,348,342.57,22.93,7,168
35510.088,3803,344.04,2.05,7.2,168
35510.088,2441,344.42,5.14,7.2,168
35510.088,1034,344.42,6.52,6,168
35510.098,263,345.09,17.6,5.3,168
35510.109,2631,346.93,0.38,-1.2,168
35510.109,2304,346.23,1.11,-1.2,168
35510.119,163,348.1,16.67,5.3,168
35510.129,1855,349.46,-0.59,-2.4,168
35510.129,2766,352.1,3.9,-8.4,168
35510.14,112,348.79,9.37,3.6,168
35510.14,94,350.63,15.69,7,168
35510.14,159,350.14,19.04,5.3,168
35510.15,4652,351.67,1.72,6,168
35510.15,2090,351.31,4.55,7.2,168
35510.15,1403,351.31,5.4,3.6,168
35510.161,223,352.91,24.53,3.5,168
35510.173,4417,353.81,0.83,6,168
35510.173,179,354.25,6.91,4.8,168
35510.192,4422,356.33,-0.44,1.2,168
35510.192,4785,356.33,-0.45,1.2,168
35510.192,2806,356.33,1.62,6,168
35510.192,2250,357.04,2.38,7.2,168
35510.192,2589,356.36,4.65,8.4,168
35510.192,1739,356.65,5.8,8.4,168
35510.192,1111,356.36,6.88,7.2,168
35510.202,174,357.71,26.87,5.3,168
35510.213,151,358.85,0.37,-1.2,168
35510.213,2243,358.86,1.39,-1.2,168
35510.213,3173,359.34,4.95,8.4,168
35510.213,1711,358.87,4.5,6,168
35510.224,2087,0.22,13.28,10.6,168
35510.224,1124,0.23,22.32,7,168
35510.224,3190,358.89,7.71,9.6,168
35510.233,329,1.37,-0.71,-2.4,168
35510.233,4559,2.1,5.46,12,168
35510.254,1561,4.14,-0.26,-3.6,168
35510.254,838,4.29,6.19,6,168
35510.276,3476,6.44,5.69,8.4,168
35510.287,1384,8.05,12.71,7,168
35510.287,733,8.28,16.12,7,168
35510.308,1256,10.33,21.09,8.8,168
35510.318,664,11.46,0.21,-2.4,168
35510.318,4058,11.89,6.65,8.4,168
35510.338,454,13.98,0.03,1.2,168
35510.338,1295,14.01,4.06,4.8,168
35510.35,2513,14.72,8.49,8.4,168
35510.359,2404,17.24,3.84,-2.4,168
35510.359,1495,16.96,5.34,4.8,168
35510.371,1745,17.89,11.55,7,168
35510.381,2841,19.41,6.98,9.6,168
35510.381,2362,19.34,5.9,7.2,168
35510.392,1371,20.9,11.41,7,168
35510.401,1370,21.57,2.29,4.8,168
35510.401,1646,22.51,6.03,3.6,168
35510.413,3255,21.6,7.9,9.6,168
35510.454,151,28.02,11,-3.5,168
35510.465,3315,29.16,3.08,1.2,168
35510.486,524,32.41,1.72,1.2,168
35510.486,585,31.7,1.98,-2.4,168
35510.496,3113,31.73,9.13,8.4,168
35510.527,2383,37.48,1.77,-1.2,168
35510.57,2124,41.84,1.26,-2.4,168
35510.612,150,47.34,0.06,-2.4,168
35510.612,973,46.93,0.64,2.4,168
35510.612,102,47.67,1.07,1.2,168
35510.633,522,50.2,1.24,1.2,168
35510.674,523,56.31,2.48,-2.4,168
35510.696,2149,57.84,2.89,-1.2,168
35510.696,2113,57.12,2.91,1.2,168
35510.716,474,59.67,2.14,-3.6,168
35510.727,113,61.06,14.1,-1.7,168
35510.779,471,67.33,3.26,1.2,168
35510.779,473,68.07,4.85,1.2,168
35512.447,184,269.72,24.91,5.3,169
35512.509,1955,277.08,10.67,3.5,169
35512.509,1006,277.3,12.48,3.5,169
35512.562,753,283.37,3.47,1.2,169
35512.574,158,285.19,26.28,1.7,169
35512.614,810,288.4,6.68,2.4,169
35512.657,170,295.07,28.2,5.3,169
35512.669,1066,296.69,3.64,2.4,169
35512.709,1081,301.19,2.01,2.4,169
35512.709,1611,301.39,3.52,2.4,169
35512.741,1720,305.14,10.88,7,169
35512.771,1650,308.58,0.65,1.2,169
35512.771,973,308.93,0.76,1.2,169
35512.771,1845,308.91,3.92,6,169
35512.793,1673,311.11,0.36,1.2,169
35512.813,1205,313.58,1.12,1.2,169
35512.813,1251,315.14,1.91,-1.2,169
35512.813,598,313.84,5.69,1.2,169
35512.834,1006,316.66,0.31,-2.4,169
35512.834,1760,316.26,3.71,1.2,169
35512.855,1731,319.07,1.41,1.2,169
35512.887,1354,321.42,7.41,2.4,169
35512.898,1435,323.53,5.7,4.8,169
35512.908,720,325.08,11.94,7,169
35512.919,1144,326.06,1.76,1.2,169
35512.919,2482,326.04,2.71,3.6,169
35512.94,1200,329,1.86,2.4,169
35512.96,3471,331.46,3.65,8.4,169
35512.96,777,331.09,6.47,3.6,169
35512.971,719,332.69,14.37,8.8,169
35512.982,534,334.32,-0.23,-1.2,169
35512.992,179,335.5,19.83,5.3,169
35513.003,1433,336.53,1.83,2.4,169
35513.003,2694,336.17,3.93,7.2,169
35513.003,3185,336.18,5.02,8.4,169
35513.003,2316,336.18,4.75,2.4,169
35513.003,859,336.91,5.46,6,169
35513.013,923,337.77,22.61,8.8,169
35513.024,1482,338.73,1.39,1.2,169
35513.024,563,338.72,-0.84,1.2,169
35513.034,1704,338.75,7.32,7.2,169
35513.066,1892,343.95,1.64,-2.4,169
35513.066,3823,343.81,2.07,7.2,169
35513.066,2461,344.25,4.76,7.2,169
35513.108,1862,349.58,-0.42,-2.4,169
35513.108,4664,348.88,0.88,1.2,169
35513.108,194,349.61,6.68,3.6,169
35513.12,1519,350.26,14.49,7,169
35513.128,2733,352.65,3.86,-7.2,169
35513.169,4424,356.45,-0.36,1.2,169
35513.169,3233,357.16,2.28,8.4,169
35513.169,2840,356.67,1.77,6,169
35513.191,630,359.67,-0.64,-1.2,169
35513.191,2240,359.68,1.91,-1.2,169
35513.191,3200,359.4,5.09,8.4,169
35513.212,2192,1.49,2.31,-1.2,169
35513.212,4597,2.21,5.08,12,169
35513.212,1583,1.51,4.94,7.2,169
35513.254,2254,7.26,4.92,-1.2,169
35513.265,1404,7.93,12.58,7,169
35513.265,2225,7.93,10.81,8.8,169
35513.265,121,7.94,17.55,5.3,169
35513.265,573,7.28,9.56,3.6,169
35513.265,808,7.95,27.17,7,169
35513.276,364,9.06,-0.78,-2.4,169
35513.286,1141,10.45,14.17,7,169
35513.296,4301,12.3,2.98,1.2,169
35513.296,2881,12.31,6.56,9.6,169
35513.296,1404,12,5.36,4.8,169
35513.307,1360,11.61,9.18,6,169
35513.317,1023,14.44,4.95,2.4,169
35513.338,4333,16.64,3.11,1.2,169
35513.338,2203,16.64,3.94,-7.2,169
35513.338,2143,16.66,3.85,1.2,169
35513.338,2423,17,3.94,-1.2,169
35513.359,2415,19.17,4.3,1.2,169
35513.37,1389,20.55,10.81,7,169
35513.37,163,21.04,29.97,1.7,169
35513.39,101,23.35,24.74,1.7,169
35513.421,3294,27.45,3.3,-1.2,169
35513.433,932,28.36,22.4,7,169
35513.442,3011,29.27,2.88,1.2,169
35513.442,600,29.29,1.78,2.4,169
35513.442,3832,29.58,4.38,3.6,169
35513.474,3140,31.84,8.38,8.4,169
35513.485,3401,35.09,4.01,2.4,169
35513.51,2383,37.6,1.67,-1.2,169
35513.538,1591,41.08,11.3,1.7,169
35513.568,2092,44.54,1.02,-1.2,169
35513.568,141,45.25,-0.37,-2.4,169
35513.611,519,50.34,1.19,1.2,169
35513.611,2383,49.62,0.49,-1.2,169
35513.611,2576,49.64,4.12,-1.2,169
35513.611,971,49.96,2.04,-1.2,169
35513.621,104,49.66,7,-2.4,169
35513.621,113,51.29,11.08,-1.7,169
35513.632,134,52.18,2.11,-7.2,169
35513.663,178,56.12,24.82,-1.7,169
35513.673,491,57.25,1.09,-1.2,169
35513.673,2132,57.67,2.68,-1.2,169
35513.715,521,62.4,2.07,1.2,169
35513.736,251,64.89,-0.63,2.4,169
35513.736,480,65.26,2.33,2.4,169
35513.747,166,64.93,8.5,-2.4,169
35515.456,984,274.03,4.73,1.2,170
35515.519,759,280.89,3.43,1.2,170
35515.541,1051,284.64,6.03,-2.4,170
35515.582,810,288.5,5.44,2.4,170
35515.593,809,288.51,6.98,1.2,170
35515.613,2139,292.38,11.52,3.5,170
35515.624,952,293.86,1.88,-2.4,170
35515.645,1613,296.79,1.75,-1.2,170
35515.665,1104,298.6,2.72,1.2,170
35515.686,1591,301.12,3.5,1.2,170
35515.708,1620,303.67,3.8,2.4,170
35515.729,1634,306.16,1.86,-1.2,170
35515.729,1145,306.16,0.08,1.2,170
35515.75,1214,313.64,1.16,-1.2,170
35515.792,1732,313.53,3.11,-2.4,170
35515.812,983,316.06,0.61,1.2,170
35515.812,1771,316.77,3.7,-2.4,170
35515.875,1689,324.3,2.83,-1.2,170
35515.896,874,326.51,0.32,2.4,170
35515.896,2355,326.41,3.31,4.8,170
35515.896,2541,326.13,6.52,7.2,170
35515.907,1234,326.53,7.6,6,170
35515.907,1565,326.51,7.97,6,170
35515.929,1379,329.36,8.1,4.8,170
35515.938,913,331.83,0.34,-1.2,170
35515.959,1464,334.13,2.25,2.4,170
35515.959,1882,333.7,5.39,4.8,170
35515.981,3211,336.23,5.08,8.4,170
35516.001,1470,339.5,1.23,-2.4,170
35516.001,1440,338.8,1.03,-1.2,170
35516.001,1491,339.26,1.43,2.4,170
35516.001,1285,338.81,4.06,4.8,170
35516.014,1321,340.17,10.57,14.1,170
35516.023,290,341.33,-0.33,-1.2,170
35516.023,4688,341.73,2.37,6,170
35516.023,2521,341.71,5.33,9.6,170
35516.023,2285,342.07,4.95,8.4,170
35516.045,1133,344.3,-0.21,2.4,170
35516.045,2484,344.6,4.71,6,170
35516.064,2314,346.42,1.38,1.2,170
35516.064,1224,346.74,4.86,6,170
35516.085,1860,349.18,-0.38,-2.4,170
35516.085,2720,351.33,3.99,-8.4,170
35516.085,2274,349.36,3.38,8.4,170
35516.096,1542,350.34,14.14,8.8,170
35516.107,2884,351.48,0.21,1.2,170
35516.107,2224,352.2,1.56,4.8,170
35516.127,152,354.71,-0.2,-1.2,170
35516.148,4781,356.53,-0.41,1.2,170
35516.148,147,356.53,-0.81,1.2,170
35516.148,4183,357.23,0.91,7.2,170
35516.148,3270,357.07,2.3,9.6,170
35516.148,3442,356.54,2.46,7.2,170
35516.159,112,356.56,8.84,6,170
35516.18,2272,0.43,11.09,7,170
35516.19,2235,1.97,2.53,-1.2,170
35516.211,839,4.56,2.32,3.6,170
35516.211,2309,4.11,4.45,-2.4,170
35516.211,2251,4.5,4.05,2.4,170
35516.222,1728,5.47,10.2,7,170
35516.222,772,5.48,14.58,5.3,170
35516.253,1231,9.39,-0.03,-2.4,170
35516.253,1432,9.46,5.66,3.6,170
35516.264,1429,9.19,7.29,4.8,170
35516.264,690,9.9,7.44,4.8,170
35516.264,1162,10.54,14.04,7,170
35516.264,101,10.56,26.03,1.7,170
35516.264,150,10.56,26.77,1.7,170
35516.274,3309,12.41,5.66,6,170
35516.284,171,14.35,27.9,3.5,170
35516.295,446,14.92,0,1.2,170
35516.306,1338,16.1,13.63,7,170
35516.316,2412,17.15,3.92,-1.2,170
35516.316,1090,17.12,2.56,3.6,170
35516.316,1820,16.78,6.46,3.6,170
35516.327,102,18.14,14.46,3.5,170
35516.337,2432,19.31,3.75,1.2,170
35516.337,3336,20.02,4.49,6,170
35516.357,512,22.19,0.61,-1.2,170
35516.357,2310,22.2,6.48,7.2,170
35516.369,2453,22.56,9.66,-2.4,170
35516.378,2645,24.71,5.33,4.8,170
35516.39,954,26.22,21.52,7,170
35516.4,3312,27.58,2.95,-1.2,170
35516.4,1591,27.2,3.61,4.8,170
35516.42,2993,30.1,2.56,2.4,170
35516.42,2369,29.84,3.68,3.6,170
35516.42,2446,30.13,5.06,2.4,170
35516.42,2811,29.42,7.09,6,170
35516.431,3163,30.13,9.09,8.4,170
35516.441,1460,31.93,3.1,2.4,170
35516.452,2286,32.35,10.01,6,170
35516.452,111,31.96,9.13,6,170
35516.462,1419,34.47,5.79,2.4,170
35516.547,2092,44.6,1.07,-1.2,170
35516.547,421,44.61,0.62,1.2,170
35516.547,1689,44.6,0.13,1.2,170
35516.557,1889,44.63,9.95,4.8,170
35516.588,493,51.18,0.78,-2.4,170
35516.588,549,50.07,1.47,1.2,170
35516.588,972,50.44,1.95,-1.2,170
35516.6,102,51.59,11.47,-1.7,170
35516.63,971,54.82,2.39,1.2,170
35516.63,193,55.54,0.21,-2.4,170
35516.651,501,57.98,1.6,1.2,170
35516.735,914,68.31,1.62,-1.2,170
35518.392,1313,269.14,5.27,-1.2,171
35518.392,992,271.5,4.8,2.4,171
35518.455,415,276.68,0,-1.2,171
35518.466,1975,277.84,10.99,3.5,171
35518.496,773,281.04,4.34,1.2,171
35518.518,1033,283.57,6.3,-1.2,171
35518.561,779,288.61,3.78,-2.4,171
35518.561,811,288.82,6.05,2.4,171
35518.58,1016,291.5,3.33,2.4,171
35518.592,2149,293,11.39,3.5,171
35518.602,1012,294.37,3.33,-1.2,171
35518.602,963,294.37,2.2,1.2,171
35518.602,1934,293.68,5.33,4.8,171
35518.622,242,296.57,-0.3,1.2,171
35518.622,1075,296.21,3.69,1.2,171
35518.644,1013,298.74,5.54,4.8,171
35518.664,1572,301.25,2.46,1.2,171
35518.664,1083,301.25,1.96,1.2,171
35518.664,1619,301.26,3.85,2.4,171
35518.748,969,312.02,0.2,-1.2,171
35518.77,975,314.35,0.34,2.4,171
35518.77,1234,314.87,1.7,-1.2,171
35518.78,970,315.04,11.14,5.3,171
35518.791,1714,316.89,2.07,1.2,171
35518.791,891,316.2,5.16,3.6,171
35518.802,240,318.04,12.92,3.5,171
35518.843,1609,321.6,9.27,8.4,171
35518.854,1434,323.7,2.43,-2.4,171
35518.875,1680,326.22,2.97,-2.4,171
35518.885,1111,327.82,11.01,7,171
35518.885,996,328.06,17.45,7,171
35518.895,872,329.02,0.28,2.4,171
35518.895,1191,329.45,2.48,3.6,171
35518.895,3763,328.74,3.23,8.4,171
35518.895,3133,328.74,3.56,7.2,171
35518.906,1394,328.75,8.45,6,171
35518.916,1779,331.96,3.09,-1.2,171
35518.916,1519,331.27,6.4,6,171
35518.938,533,334.5,-0.22,-1.2,171
35518.938,1781,333.82,3.04,1.2,171
35518.938,3502,334.52,3.62,8.4,171
35518.938,294,334.13,3.58,4.8,171
35518.958,3232,336.36,4.98,7.2,171
35518.97,203,338.24,12.55,5.3,171
35518.979,1433,339.64,0.97,-1.2,171
35519,1019,341.45,0,1.2,171
35519,2310,341.48,5.43,7.2,171
35519.022,3130,344,2.86,6,171
35519.022,2494,344.39,4.94,7.2,171
35519.042,2621,347.24,0.49,-1.2,171
35519.042,2525,347.27,4.72,6,171
35519.053,1564,348.4,14.26,7,171
35519.063,3854,349.77,0.61,1.2,171
35519.063,152,349.06,-0.25,1.2,171
35519.063,1862,349.06,-0.42,-2.4,171
35519.084,2695,353.1,4.05,-7.2,171
35519.095,1260,353.46,14.68,3.5,171
35519.104,2561,354.14,5.83,9.6,171
35519.104,1173,354.4,6.6,7.2,171
35519.126,4428,356.64,-0.38,1.2,171
35519.126,4793,356.64,-0.5,1.2,171
35519.126,2220,359.24,-0.07,-2.4,171
35519.126,2153,359.8,0.08,-1.2,171
35519.126,1434,356.64,1.8,4.8,171
35519.126,3282,357.04,2.21,9.6,171
35519.126,1263,357.37,6.6,6,171
35519.147,151,359.16,-1.19,-1.2,171
35519.147,2233,359.87,1.29,1.2,171
35519.147,2191,359.87,0.81,-1.2,171
35519.147,2261,359.47,2.28,-2.4,171
35519.147,1359,359.5,4.8,7.2,171
35519.168,2204,2.38,2.47,-1.2,171
35519.168,2591,2.39,4.71,3.6,171
35519.2,1754,4.21,10.34,8.4,171
35519.21,2997,7.01,5.48,8.4,171
35519.221,1330,8.11,19.75,8.8,171
35519.221,180,8.35,26.53,3.5,171
35519.231,360,9.96,-1.03,-1.2,171
35519.231,1428,9.71,5.4,4.8,171
35519.252,5086,12.49,3.11,8.4,171
35519.252,3081,11.79,5.69,7.2,171
35519.252,1901,12.22,4.96,7.2,171
35519.262,1805,13.42,11.49,7,171
35519.273,3201,15.04,5.6,6,171
35519.284,1956,14.35,7.02,4.8,171
35519.284,1361,15.94,13.35,8.8,171
35519.294,2439,17.08,4.02,-2.4,171
35519.305,1426,18.22,10.58,7,171
35519.315,4211,20.1,2.68,-1.2,171
35519.315,3354,19.78,4.69,7.2,171
35519.315,3058,19.4,5.12,3.6,171
35519.326,3340,20.12,8.26,9.6,171
35519.336,2093,22.28,1.67,-1.2,171
35519.336,2331,21.93,6.13,7.2,171
35519.346,233,23.31,28.16,1.7,171
35519.357,3259,24.45,4.21,-1.2,171
35519.367,1812,25.83,15.35,7,171
35519.378,601,26.97,1.97,-2.4,171
35519.41,201,30.88,15.17,-7,171
35519.419,3377,32.01,3.11,2.4,171
35519.419,524,32.01,1.68,-2.4,171
35519.419,1424,32.28,5.44,2.4,171
35519.43,104,33.41,12.65,-1.7,171
35519.43,2304,32.06,10.28,6,171
35519.44,3422,34.56,4.54,1.2,171
35519.461,2383,37.79,1.62,-1.2,171
35519.483,423,40.33,1.72,-1.2,171
35519.503,1682,42.85,0.04,-1.2,171
35519.515,164,42.89,9.48,2.4,171
35519.524,2100,44.69,1.1,-1.2,171
35519.524,416,44.69,0.66,1.2,171
35519.545,152,47.22,2.84,1.2,171
35519.545,151,47.23,1.05,1.2,171
35519.556,100,48.89,25.97,-3.5,171
35519.567,502,51.54,0.49,-1.2,171
35519.567,112,50.03,1.83,2.4,171
35519.598,112,53.73,16.19,1.7,171
35519.608,971,54.89,1.93,1.2,171
35519.608,193,55.59,-0.27,-2.4,171
35519.63,1573,57.47,5.17,1.2,171
35519.651,2132,60,3.11,1.2,171
35519.661,1208,61.65,17.95,1.7,171
35519.671,519,63.02,1.9,2.4,171
35519.713,434,67.67,2.28,-1.2,171
35519.713,914,68.39,2.56,-1.2,171
35521.37,1023,268.62,4.88,-2.4,172
35521.495,782,283.75,4.98,1.2,172
35521.507,1034,283.77,7.23,4.8,172
35521.507,2059,283.77,7.78,3.6,172
35521.517,1043,286.29,5.7,-2.4,172
35521.538,772,289.5,2.99,-1.2,172
35521.58,963,294.55,1.83,1.2,172
35521.611,122,297.77,28.17,3.5,172
35521.664,279,303.95,0.93,1.2,172
35521.664,1121,303.95,1.96,2.4,172
35521.664,1623,303.97,3.82,-1.2,172
35521.674,1789,305.56,10.52,7,172
35521.685,1602,307.18,1.77,2.4,172
35521.685,2293,306.89,2.42,4.8,172
35521.706,1233,309.69,1.27,-1.2,172
35521.738,112,312.88,18.74,8.8,172
35521.747,1233,314.6,6.53,3.6,172
35521.758,142,315.47,23.21,1.7,172
35521.758,765,314,8.62,6,172
35521.768,1213,317.05,1.32,-1.2,172
35521.768,2629,317.08,6.49,4.8,172
35521.79,1734,319.59,1.87,1.2,172
35521.79,1820,318.9,4.27,-1.2,172
35521.81,1823,321.72,3.78,2.4,172
35521.831,1689,324.6,3.31,-2.4,172
35521.852,2587,326.71,6.39,8.4,172
35521.863,1016,327.76,16.98,7,172
35521.874,3153,329.23,3.35,7.2,172
35521.874,2055,328.92,4.61,6,172
35521.885,560,330.47,14.15,3.5,172
35521.894,1134,331.78,1.72,-2.4,172
35521.894,1824,332.14,3.37,-1.2,172
35521.927,423,335.56,14.55,5.3,172
35521.936,182,336.46,-0.81,1.2,172
35521.958,2331,340.63,5.16,8.4,172
35522,4694,344.1,2.18,-1.2,172
35522,2520,344.47,4.42,7.2,172
35522.021,1912,346.65,1.02,1.2,172
35522.021,2632,347.36,0.6,-1.2,172
35522.031,1590,348.51,14.03,8.8,172
35522.041,2672,351.74,4.07,-8.4,172
