时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
42869.841,2049,347.46,5.43,8.4,120
42869.851,1261,349.06,10.41,5.3,120
42869.851,570,348.84,23.92,5.3,120
42869.903,1942,355.05,5.52,8.4,120
42869.903,1561,355.05,5.58,7.2,120
42869.903,2371,355.05,4.45,8.4,120
42869.923,1691,357.57,5.66,7.2,120
42869.935,547,358.93,15.98,5.3,120
42869.956,1614,0.39,8.31,6,120
42869.956,494,1.71,25.81,5.3,120
42869.977,656,4.46,21.75,5.3,120
42869.987,1332,5.14,7.56,6,120
42870.018,1279,9.01,11.01,5.3,120
42870.04,1021,11.55,13.45,5.3,120
42870.081,1193,15.26,10.09,6,120
42870.102,622,20.76,14.96,5.3,120
42870.102,374,19.42,29.53,5.3,120
42870.175,1672,28.32,6.5,7.2,120
42870.188,1749,28.63,7.48,6,120
42872.41,1143,298.37,10.49,7,121
42872.431,573,300.91,22.27,5.3,121
42872.473,916,305.95,13.6,5.3,121
42872.557,645,316.14,19.11,8.8,121
42872.578,860,318.41,12.56,5.3,121
42872.598,705,320.95,14.64,5.3,121
42872.598,597,320.96,19.42,5.3,121
42872.598,509,321.47,24.52,5.3,121
42872.724,1483,334.76,7.72,7.2,121
42872.777,2200,342.43,4.74,7.2,121
42872.787,722,343.81,19.36,5.3,121
42872.808,1346,345.32,8.8,6,121
42872.85,1273,350.53,8.6,6,121
42872.881,1965,355.12,5.5,9.6,121
42872.891,540,356.49,17.16,5.3,121
42872.902,2522,358.38,5.29,7.2,121
42872.914,714,359.28,14.19,5.3,121
42872.914,519,359.05,21.78,5.3,121
42872.934,674,2.05,21.19,7,121
42872.955,1605,3.14,6.63,7.2,121
42872.965,1238,5.24,7.23,6,121
42872.976,1351,5.26,7.3,7.2,121
42873.017,815,11.65,10.92,7,121
42873.038,1299,13.12,9.1,7.2,121
42873.059,1296,16.96,10.94,5.3,121
42873.059,1214,15.35,9.92,6,121
42873.101,748,22.22,12.87,7,121
42873.249,874,39.96,14.55,5.3,121
42873.416,930,60.34,12.31,5.3,121
42873.437,675,62.4,14.1,-5.3,121
42875.283,690,286.36,14.21,5.3,122
42875.367,733,296.23,14.12,5.3,122
42875.429,685,304.05,19.08,5.3,122
42875.492,1200,311.11,10.82,5.3,122
42875.535,502,316.49,26.29,5.3,122
42875.578,719,321.32,14.23,5.3,122
42875.578,613,321.06,18.18,7,122
42875.578,525,321.32,23.62,5.3,122
42875.661,1193,331.2,9.75,5.3,122
42875.661,689,331.7,13.42,5.3,122
42875.702,1251,336.79,11.47,5.3,122
42875.765,941,343.95,10.02,5.3,122
42875.765,733,343.96,19.36,5.3,122
42875.776,2011,345.84,5.16,8.4,122
42875.797,2490,347.93,3.99,6,122
42875.808,708,349.51,17.03,5.3,122
42875.828,823,352.03,14.4,7,122
42875.88,2550,358.45,4.69,8.4,122
42875.891,1424,3.76,9.39,7.2,122
42875.891,733,359.33,13.2,7,122
42875.891,962,359.58,14.58,7,122
42875.922,1627,2.77,7.77,8.4,122
42875.954,1375,5.79,8.34,7.2,122
42875.965,1295,8.53,7.35,6,122
42876.017,655,14.33,13.99,5.3,122
42876.017,1315,12.88,8.18,7.2,122
42876.101,1141,24.37,10.05,5.3,122
42876.101,365,24.86,26.69,7,122
42876.227,887,39.5,14.41,5.3,122
42878.303,564,291.48,21.09,5.3,123
42878.324,807,293.52,17.88,8.8,123
42878.387,722,301.59,20.14,5.3,123
42878.407,700,303.89,19.08,5.3,123
42878.45,1273,308.89,10.87,5.3,123
42878.512,802,316.58,16.96,5.3,123
42878.533,672,318.83,15.58,5.3,123
42878.555,1089,321.12,12.43,5.3,123
42878.596,1242,324.83,8.52,6,123
42878.638,1344,330.25,10.66,6,123
42878.67,2323,334.95,5.49,6,123
42878.712,1923,340.09,6.78,6,123
42878.743,752,344.26,18.82,7,123
42878.775,2119,348.23,5.08,8.4,123
42878.806,1291,350.62,9.33,7.2,123
42878.806,580,351.89,22.53,8.8,123
42878.827,1570,353.51,8.24,6,123
42878.827,1615,353.51,7.19,6,123
42878.827,581,354.39,16.46,7,123
42878.837,2031,355.31,5.88,6,123
42878.848,733,358.15,13.75,5.3,123
42878.848,811,356.68,16.76,7,123
42878.86,3171,357.85,3.44,7.2,123
42878.86,2569,357.87,5.26,6,123
42878.879,1730,0.76,5,6,123
42878.89,983,1.74,13.77,8.8,123
42878.932,1059,7.25,12.93,5.3,123
42878.932,1334,7.44,9.87,6,123
42878.953,1401,8.28,9.69,6,123
42878.974,1293,10.83,8.64,6,123
42879.016,1254,16.42,7.8,6,123
42879.016,1251,16.87,11.26,7,123
42879.037,793,19.39,11.81,8.8,123
42879.047,1293,20.55,6.74,6,123
42879.121,1001,29.51,10.76,8.8,123
42879.184,902,37.58,14.64,5.3,123
42881.176,603,278.82,21.39,5.3,124
42881.344,585,298.93,19.23,5.3,124
42881.407,609,306.45,15.27,5.3,124
42881.512,651,319.24,21.66,5.3,124
42881.617,1305,331.35,10.91,8.8,124
42881.639,1223,334.39,11.31,5.3,124
42881.658,826,336.68,11.04,8.8,124
42881.721,769,344.34,18.31,5.3,124
42881.753,2141,352.96,5.18,7.2,124
42881.773,2586,353.44,5.32,7.2,124
42881.805,590,354.23,16.4,5.3,124
42881.837,2942,358.27,3.26,7.2,124
42881.848,801,359.53,18,5.3,124
42881.858,1761,1.15,5.87,6,124
42881.91,1077,6.85,12.74,7,124
42881.921,1329,8.66,7.6,6,124
42881.93,879,8.02,10.13,7.2,124
42881.994,1003,18.53,10.29,5.3,124
42882.047,1824,23.88,6.8,6,124
42882.057,1168,24.78,12.26,5.3,124
42882.099,1002,29.84,10.57,5.3,124
42884.406,614,308.89,16.57,5.3,125
42884.448,784,314.37,17.61,7,125
42884.479,1270,322.45,7.67,6,125
42884.511,665,321.35,20.65,5.3,125
42884.531,782,323.9,18.1,5.3,125
42884.552,674,326.93,13.01,5.3,125
42884.574,1095,328.9,12.51,5.3,125
42884.594,1331,331.45,10.56,8.8,125
42884.616,1551,333.05,9.24,6,125
42884.658,975,339.15,10.71,7,125
42884.689,2013,342.86,4.84,6,125
42884.699,1002,344.39,11.73,7,125
42884.71,2163,349.73,5.01,7.2,125
42884.721,635,347.26,22.56,5.3,125
42884.762,1324,359,8.28,6,125
42884.762,854,351.83,14.34,5.3,125
42884.783,1515,353.39,8.61,6,125
42884.793,1733,355.86,6.39,6,125
42884.804,580,356.87,15.22,7,125
42884.814,1513,358.05,6.78,6,125
42884.867,1024,4.45,12.67,8.8,125
42884.888,1222,5.62,7.36,6,125
42884.909,1275,11.33,10.76,5.3,125
42884.972,1324,17.67,7.39,6,125
42884.972,416,17.58,26.29,5.3,125
42885.087,1745,31.6,6.34,7.2,125
42887.237,534,291.81,19.85,5.3,126
42887.28,851,296.86,12.5,5.3,126
42887.405,638,311.53,17.63,5.3,126
42887.447,773,316.42,17.9,5.3,126
42887.468,809,319.19,13.74,5.3,126
42887.468,735,319.42,17.93,7,126
42887.51,1290,322.63,7.64,6,126
42887.51,801,324.47,18.06,5.3,126
42887.531,1272,326.81,11.14,5.3,126
42887.551,1379,329.26,9.61,5.3,126
42887.572,1237,330.89,9.71,6,126
42887.594,1565,333.11,8.42,6,126
42887.614,705,336.81,15.7,5.3,126
42887.636,1274,338.21,9.34,7.2,126
42887.636,609,339.3,16.5,5.3,126
42887.677,1016,344.81,11.36,5.3,126
42887.677,796,345.75,17.74,5.3,126
42887.689,2189,348.53,4.97,8.4,126
42887.698,1361,345.5,8.55,6,126
42887.698,935,346.87,13.51,5.3,126
42887.72,1333,348.04,9.75,7.2,126
42887.74,1136,352.17,12.41,7,126
42887.74,733,351.93,15.28,5.3,126
42887.783,1462,356.32,7.66,6,126
42887.783,1125,356.96,10.11,5.3,126
42887.792,2980,358.56,3.3,8.4,126
42887.845,1052,5.03,12.26,8.8,126
42887.908,1289,12.39,10.87,5.3,126
42887.918,2460,13.32,4.46,6,126
42887.992,1393,20.94,8.62,6,126
42888.024,1358,25.99,7.07,6,126
42888.065,1771,31.74,5.82,8.4,126
42890.256,870,296.73,11.41,5.3,127
42890.299,741,301.8,17.21,5.3,127
42890.341,532,306.85,24.37,5.3,127
42890.351,1280,312.28,7.32,6,127
42890.362,635,309.28,15.71,5.3,127
42890.383,653,311.59,17.55,5.3,127
42890.489,1304,322.72,7.7,6,127
42890.509,1291,326.63,10.8,5.3,127
42890.571,1582,332.85,8.11,6,127
42890.593,719,336.77,14.81,7,127
42890.614,1291,338.36,9.13,6,127
42890.614,937,339.33,10.86,-5.3,127
42890.656,1030,344.42,11.32,5.3,127
42890.666,2212,349.29,5.01,9.6,127
42890.666,2129,345.59,4.83,6,127
42890.678,994,347.45,13.69,5.3,127
42890.678,669,347.46,21.19,5.3,127
42890.718,611,352.52,15.88,5.3,127
42890.75,1781,356.12,5.65,6,127
42890.781,1434,358.96,7.9,6,127
42890.803,1123,2.6,11.81,7,127
42890.813,1231,3.99,7.74,8.4,127
42890.845,1072,7.15,11.62,7,127
42890.865,1852,8.7,7.32,6,127
42890.908,418,16.78,24.82,5.3,127
42890.97,1723,21.01,8.26,10.8,127
42890.97,1346,21.01,6.64,6,127
42891.085,1491,36.65,6.7,6,127
42893.319,794,306.73,14.62,5.3,128
42893.34,985,309.73,14.45,5.3,128
42893.34,658,309.26,16.65,5.3,128
42893.361,664,311.76,18.04,5.3,128
42893.361,556,312.03,26.21,5.3,128
42893.445,1320,321.09,7.31,6,128
42893.466,709,324.27,18.86,5.3,128
42893.508,1407,328.52,9.24,7.2,128
42893.529,922,330.49,10.37,9.6,128
42893.539,1870,332.98,5.2,6,128
42893.55,1600,332.99,7.69,6,128
42893.603,2430,340.99,5.27,6,128
42893.613,1110,342.01,12.05,5.3,128
42893.634,1041,344.55,10.54,5.3,128
42893.645,2234,349.57,4.8,8.4,128
42893.655,710,347.09,20.02,5.3,128
42893.666,1362,348.63,6.97,7.2,128
42893.696,1354,350.8,10.25,7.2,128
42893.749,2613,359.1,5.21,9.6,128
42893.761,1384,0.7,10.34,7.2,128
42893.761,1374,358.68,8.76,6,128
42893.761,373,0.88,25.1,5.3,128
42893.781,1140,2.28,11.36,5.3,128
42893.822,1096,7.58,10.87,5.3,128
42893.822,1876,6.31,7.44,6,128
42893.886,654,14.89,13.26,7,128
42893.917,1363,18.6,7.21,6,128
42896.13,660,287.01,14.1,5.3,129
42896.15,955,289.69,13.94,8.8,129
42896.298,671,307.38,16.52,5.3,129
42896.339,615,312.1,14.81,5.3,129
42896.361,589,314.82,22.84,5.3,129
42896.391,1165,318.69,7.48,8.4,129
42896.403,710,319.34,16.22,5.3,129
42896.403,755,319.82,17.8,5.3,129
42896.423,784,321.88,14.26,5.3,129
42896.444,724,324.9,18.41,5.3,129
42896.466,930,326.86,9.86,5.3,129
42896.517,2133,333.15,5.65,8.4,129
42896.528,805,334.5,15.52,5.3,129
42896.549,1600,335.7,7.64,6,129
42896.559,2213,338.66,5.65,9.6,129
42896.57,715,340.14,14.03,5.3,129
42896.622,2259,349.28,4.91,8.4,129
42896.633,805,347.26,16.67,5.3,129
42896.654,1445,349.78,9.7,5.3,129
42896.675,783,352.55,15.31,5.3,129
42896.695,1664,354.19,6.89,7.2,129
42896.695,1434,353.49,7.66,7.2,129
42896.717,941,357.34,11.05,5.3,129
42896.748,1874,1.73,6.48,6,129
42896.758,730,2.38,18,5.3,129
42896.758,382,2.57,26.43,5.3,129
42896.78,666,4.9,14.52,7,129
42896.822,1294,8.68,8.73,6,129
42896.853,1606,14.36,5.6,7.2,129
42896.863,1294,14.03,7.29,6,129
42896.863,475,15.31,27.8,5.3,129
42896.884,1381,18.35,7.32,6,129
42896.969,1024,27.92,10.87,5.3,129
42897.2,1189,55.6,11.65,5.3,129
42899.297,1012,309.61,13.57,5.3,130
42899.317,650,312.24,17.11,5.3,130
42899.339,603,315.01,22,5.3,130
42899.36,1293,317.39,8.42,6,130
42899.464,985,328.51,9.16,9.6,130
42899.464,1455,328.18,9.58,8.4,130
42899.485,1127,332.14,12.05,7,130
42899.485,1541,330.75,8.47,6,130
42899.506,822,335.16,14.89,5.3,130
42899.59,1428,343.82,9.46,6,130
42899.601,2282,350.67,4.75,8.4,130
42899.601,2194,347.19,4.63,7.2,130
42899.611,814,347.44,16.64,5.3,130
42899.644,2613,351.49,5.22,7.2,130
42899.654,641,352.49,14.51,5.3,130
42899.663,1934,353.66,5.18,6,130
42899.675,954,355.48,11.15,5.3,130
42899.716,1172,0.52,11.39,5.3,130
42899.748,1318,4.05,7.41,6,130
42899.779,1483,7.23,9.61,6,130
42899.789,1272,9.46,7.34,6,130
42899.8,1741,9.13,7.02,8.4,130
42899.8,1141,10.11,10.46,8.8,130
42899.863,1394,17.05,7.2,6,130
42901.981,713,274.36,17.87,5.3,131
42902.254,996,307.62,12.34,7,131
42902.276,1025,309.68,13.07,5.3,131
42902.296,664,312.63,16.68,7,131
42902.338,812,317.36,11.87,7,131
42902.359,733,319.67,16.46,5.3,131
42902.422,1066,327.68,12.46,5.3,131
42902.422,754,327.24,17.78,5.3,131
42902.485,1115,334.84,11.31,5.3,131
42902.485,835,335.35,14.2,5.3,131
42902.526,679,339.97,15.78,5.3,131
42902.548,530,342.75,25.4,8.8,131
42902.58,2220,347.29,4.5,7.2,131
42902.599,2305,348.74,4.79,8.4,131
42902.642,2200,353.8,4.67,8.4,131
42902.653,856,355.42,12.9,5.3,131
42902.683,1332,359.58,6.53,8.4,131
42902.694,472,0.46,22.71,5.3,131
42902.715,711,5.06,14.27,5.3,131
42902.788,1726,11.92,6.55,7.2,131
42902.799,452,12.85,21.46,5.3,131
42902.799,475,13.33,26.23,5.3,131
42902.946,929,30.5,12.86,5.3,131
42905.148,953,296.54,9.37,6,132
42905.179,309,299.74,38.56,5.3,132
42905.253,1042,309.79,12.46,5.3,132
42905.337,370,320.01,29.1,5.3,132
42905.4,1041,326.33,8.33,9.6,132
42905.4,770,327.36,17.81,5.3,132
42905.42,1059,328.84,8.52,6,132
42905.42,801,329.86,12.99,5.3,132
42905.452,1913,333.6,5.53,6,132
42905.463,1494,333.61,7.46,6,132
42905.484,852,337.52,13.55,5.3,132
42905.484,440,337.53,23.06,5.3,132
42905.505,1280,338.73,9.5,6,132
42905.557,2243,347.05,4.54,7.2,132
42905.567,698,347.72,17.31,5.3,132
42905.578,2329,348.89,4.74,8.4,132
42905.62,2222,354.22,4.7,8.4,132
42905.651,1204,358.3,11.17,5.3,132
42905.693,765,2.86,16.62,5.3,132
42905.756,1449,9.51,9.71,7.2,132
42905.767,1721,12.31,6.96,6,132
42905.767,2969,12.31,3.94,8.4,132
42905.777,498,13.22,25.21,5.3,132
42905.819,864,18.09,16.67,5.3,132
42905.84,795,20.53,15.38,5.3,132
42908.147,656,299.82,18,5.3,133
42908.21,720,307.39,14.31,5.3,133
42908.255,1272,312.5,10.89,7,133
42908.273,799,315.3,11.57,5.3,133
42908.336,549,322.86,15.89,7,133
42908.378,1372,326.81,6.99,6,133
42908.378,705,327.47,18.3,5.3,133
42908.4,1073,328.62,8.05,6,133
42908.4,1236,330.45,10.22,5.3,133
42908.4,929,329.97,14.42,7,133
42908.42,900,332.53,13.6,8.8,133
42908.462,865,337.63,12.97,5.3,133
42908.462,1350,338.13,9.64,5.3,133
42908.482,713,344.99,16.52,5.3,133
42908.504,1314,351.2,7.35,6,133
42908.504,579,342.76,18.12,5.3,133
42908.535,2268,347.45,4.57,7.2,133
42908.566,1422,353.88,7.67,6,133
42908.588,874,353.36,13.71,5.3,133
42908.598,2248,354.03,4.41,7.2,133
42908.64,2642,359.07,4.93,6,133
42908.671,1663,1.94,8.21,6,133
42908.671,1036,2.95,13.54,7,133
42908.671,795,3.44,16.45,5.3,133
42908.703,1453,7.35,6.79,7.2,133
42908.735,1372,10.18,10.03,5.3,133
42908.755,503,13.29,26.93,5.3,133
42908.786,1501,17.46,6.33,8.4,133
42908.797,876,18.36,16.19,5.3,133
42908.86,1440,24.68,7.88,6,133
42908.881,1045,28.21,11.55,5.3,133
42908.923,672,33.25,15.33,8.8,133
42911.23,718,313.01,14.54,5.3,134
42911.24,1391,314.66,6.28,6,134
42911.251,811,315.4,11.5,5.3,134
42911.272,409,317.92,28.34,5.3,134
42911.346,1395,326.75,7,6,134
42911.397,1665,331.55,7.82,6,134
42911.44,881,338.22,13.16,5.3,134
42911.45,2269,339.19,5.08,7.2,134
42911.461,951,340.3,14.24,5.3,134
42911.502,733,345.39,16.27,5.3,134
42911.513,2290,346.94,4.48,7.2,134
42911.513,1453,346.56,6.5,7.2,134
42911.524,871,347.93,14.85,5.3,134
42911.534,2376,349.1,4.66,8.4,134
42911.566,1154,353.22,11.64,7,134
42911.575,2270,354.14,4.67,8.4,134
42911.586,891,355.5,11.42,5.3,134
42911.586,1553,354.17,7.74,8.4,134
42911.607,1230,358.02,10.68,5.3,134
42911.618,1452,359.24,7.09,7.2,134
42911.638,2592,1.69,5.01,7.2,134
42911.649,1056,3.42,13.11,7,134
42911.649,813,3.54,14.75,7,134
42911.712,1361,9.26,9.29,6,134
42911.712,549,11,27.04,5.3,134
42911.723,1763,11.78,4.92,6,134
42911.754,1233,14.32,8.34,8.4,134
42911.775,891,18.2,15.63,5.3,134
42911.891,1746,32.02,5.48,6,134
42914.145,1071,305.56,11,7,135
42914.188,701,310.6,17.81,5.3,135
42914.23,433,315.04,25.7,5.3,135
42914.335,1421,327.04,7.57,6,135
42914.355,1650,328.83,8.41,7.2,135
42914.355,969,330.19,13.4,10.6,135
42914.419,899,338.33,12.67,5.3,135
42914.439,604,340.65,16.86,5.3,135
42914.494,2312,347.07,4.41,7.2,135
42914.504,885,348.29,14.91,5.3,135
42914.504,829,348.27,17.14,5.3,135
42914.514,2399,349.2,4.65,8.4,135
42914.544,1621,351.75,8.64,8.4,135
42914.544,1162,353.59,11.81,7,135
42914.553,2291,354.25,4.58,8.4,135
42914.585,1051,358.63,13.5,5.3,135
42914.627,1075,3.46,12.41,7,135
42914.69,517,10.75,24.06,5.3,135
42914.711,1343,11.91,8.52,6,135
42914.732,1254,14.87,8.49,8.4,135
42914.753,903,18.56,15.15,5.3,135
42916.83,573,270.18,22.34,5.3,136
42916.85,1001,272.61,12.6,5.3,136
42917.123,1096,307.13,10.41,5.3,136
42917.145,744,307.75,16.55,5.3,136
42917.208,711,315.14,16.87,5.3,136
42917.271,892,323.25,10.52,5.3,136
42917.312,1426,326.49,7.83,6,136
42917.354,671,332.92,17.68,10.6,136
42917.364,1871,334.47,4.76,6,136
42917.417,621,340.6,16.63,7,136
42917.428,2146,342.07,6.27,9.6,136
42917.438,752,343.12,14.9,5.3,136
42917.469,2334,347.49,4.38,7.2,136
42917.479,911,352.63,15.22,5.3,136
42917.479,688,348.4,15.42,5.3,136
42917.479,844,348.66,17.07,5.3,136
42917.479,488,348.44,19.38,5.3,136
42917.534,2318,354.37,4.69,8.4,136
42917.565,1069,358.24,13.08,7,136
42917.585,1760,0.12,7.63,7.2,136
42917.606,1283,3.76,10.47,5.3,136
42917.606,1099,3.76,11.93,7,136
42917.668,1321,9.53,8.35,7.2,136
42917.711,1370,14.96,9.73,6,136
42917.711,1284,15.3,8.21,8.4,136
42917.732,915,18.48,14.46,5.3,136
42917.858,581,33.63,18.31,5.3,136
42918.025,785,53.95,17.69,5.3,136
42919.871,689,277.56,16.1,7,137
42920.017,691,295.5,14.68,5.3,137
42920.081,674,303.31,18.15,5.3,137
42920.122,1111,308.35,9.79,5.3,137
42920.132,1294,309.45,7.07,7.2,137
42920.143,824,310.36,15.85,5.3,137
42920.165,950,313.15,11.82,5.3,137
42920.227,1404,319.66,8.5,6,137
42920.248,1430,322.19,7.63,6,137
42920.29,1043,327.89,11.29,8.8,137
42920.322,1971,331.58,4.73,6,137
42920.332,1119,332.98,11.54,5.3,137
42920.342,1888,334.48,4.6,6,137
42920.375,1160,338.1,11.49,5.3,137
42920.395,926,340.88,12.18,5.3,137
42920.447,2359,349.69,4.46,7.2,137
42920.468,2446,349.45,4.26,8.4,137
42920.489,2866,351.98,4.97,7.2,137
42920.499,889,353.83,12.41,5.3,137
42920.52,929,356.15,14.78,5.3,137
42920.531,2722,357.73,4.45,6,137
42920.563,1779,359.95,7.42,6,137
42920.563,373,0.92,24.49,7,137
42920.584,1294,3.62,10.14,5.3,137
42920.604,1120,5.94,10.94,8.8,137
42920.762,1975,25.14,4.51,6,137
42920.793,1012,28.71,11.44,5.3,137
42920.856,1002,36.8,13.75,5.3,137
42922.975,794,293.29,11.7,5.3,138
42923.037,900,300.87,15.41,5.3,138
42923.08,639,305.91,16.33,5.3,138
42923.121,840,310.47,15.49,5.3,138
42923.143,774,313.34,16.31,5.3,138
42923.237,1461,324.33,7.19,6,138
42923.268,1199,332.66,11.1,5.3,138
42923.299,1989,331.96,4.63,6,138
42923.309,1424,331.67,9.31,7.2,138
42923.309,682,340.1,14.82,5.3,138
42923.373,941,341.22,11.39,5.3,138
42923.394,772,343.28,12.96,5.3,138
42923.425,2383,350.45,4.43,7.2,138
42923.437,942,353.26,14.24,5.3,138
42923.437,733,348.36,15.63,7,138
42923.468,2465,352.79,5.54,6,138
42923.477,1265,352.09,8.68,7.2,138
42923.477,924,353.45,13.54,8.8,138
42923.499,970,355.95,10.98,5.3,138
42923.499,1369,355.95,9.84,5.3,138
42923.541,1797,0.35,7.49,6,138
42923.582,1141,6.03,10.84,7,138
42923.634,1392,12.45,6.83,6,138
42925.869,694,282.85,14.42,5.3,139
42926.016,913,300.55,14.45,5.3,139
42926.057,709,306.08,18.91,5.3,139
42926.079,852,309.34,14.74,5.3,139
42926.141,721,316,15.55,7,139
42926.215,1471,324.37,6.49,6,139
42926.246,991,328.11,13.97,7,139
42926.288,1575,331.84,8.29,7.2,139
42926.288,829,333.23,16.23,5.3,139
42926.31,1195,336.25,11.28,5.3,139
42926.33,1074,340.12,10.15,5.3,139
42926.33,684,338.82,14.3,5.3,139
42926.363,2375,342.39,4.19,8.4,139
42926.415,1373,347.6,7.67,6,139
42926.415,889,348.76,14.89,5.3,139
42926.445,2495,352.92,4.63,8.4,139
42926.456,1141,352.52,10.31,6,139
42926.456,607,354.05,15.51,5.3,139
42926.456,935,354.05,13.74,5.3,139
42926.466,2090,354.73,5.06,7.2,139
42926.498,541,358.62,17.99,5.3,139
42926.509,1815,0.5,6.96,6,139
42926.561,1162,6.38,10.04,5.3,139
42926.582,1440,7.35,9.31,6,139
42926.634,2692,14.92,4.8,7.2,139
42926.665,1348,17.45,7.83,6,139
42926.665,955,18.81,13.29,5.3,139
42926.733,1046,26.41,11.36,5.3,139
42928.931,718,293.38,13.67,5.3,140
42929.098,1392,313.29,10.28,6,140
42929.119,791,316.18,16.34,5.3,140
42929.151,1285,319.75,6.94,10.8,140
42929.203,1199,324.62,10.16,7.2,140
42929.246,710,337.11,14.64,5.3,140
42929.309,1392,337.44,8.21,7.2,140
42929.329,1083,342.03,10.19,6,140
42929.361,2271,345.47,6.22,6,140
42929.372,776,346.12,14.17,7,140
42929.392,950,350.95,11.82,5.3,140
42929.392,473,348.93,20.64,5.3,140
42929.424,2519,353.05,4.77,8.4,140
42929.434,1239,352.79,7.59,6,140
42929.455,1657,354.86,7.74,6,140
42929.455,1162,356.21,12.27,5.3,140
42929.455,961,356.69,14.32,5.3,140
42929.465,3001,357.36,3.69,6,140
42929.487,1834,0.59,7.15,7.2,140
42929.497,385,1.74,23.37,5.3,140
42929.507,1812,2.41,4.88,6,140
42929.581,1462,10.01,7.9,6,140
42929.612,2627,15.76,5.31,6,140
42929.633,2846,18.3,4.9,8.4,140
42929.633,1364,17.96,6.93,7.2,140
42929.643,1984,18.31,7.07,6,140
42929.643,970,18.95,12.78,5.3,140
42929.727,1294,27.71,10.81,7.2,140
42929.917,1252,50.54,7.76,-6,140
42931.825,709,283.19,18.95,5.3,141
42931.887,894,290.76,14.88,5.3,141
42932.056,600,311.32,19.3,5.3,141
42932.098,807,316.31,16.13,5.3,141
42932.14,733,321.37,15.27,5.3,141
42932.181,813,325.92,11.41,8.8,141
42932.181,940,326.16,14.49,5.3,141
42932.203,1030,328.97,13.38,5.3,141
42932.224,1174,331.01,11.87,7,141
42932.265,720,337.39,13.92,7,141
42932.286,684,338.93,15.27,5.3,141
42932.308,433,341.21,21.42,7,141
42932.328,894,343.93,13.11,7,141
42932.328,490,343.74,19.05,5.3,141
42932.37,1402,348.14,8.59,6,141
42932.391,1241,351.31,10.88,5.3,141
42932.434,972,356.46,13.26,5.3,141
42932.434,516,356.83,23.56,5.3,141
42932.444,2479,358.19,5.39,6,141
42932.453,1432,357.51,8.54,7.2,141
42932.475,555,1.38,18,5.3,141
42932.517,1067,5.93,10.26,6,141
42932.517,604,6.9,22.52,5.3,141
42932.548,1351,10.1,7.31,6,141
42932.559,1471,10.11,7.45,6,141
42932.611,2854,18.03,4.58,8.4,141
42932.811,881,42.08,12.24,5.3,141
42932.873,582,49.45,15.43,7,141
42935.013,743,309.01,18.88,5.3,142
42935.033,713,311.52,13.97,5.3,142
42935.118,1503,320.09,7.67,6,142
42935.139,1602,322.21,7.76,6,142
42935.201,640,331.38,13.59,5.3,142
42935.223,725,335.21,13.15,7,142
42935.223,814,333.65,14.26,5.3,142
42935.244,1734,335.24,7.02,6,142
42935.286,1063,341.44,13.36,5.3,142
42935.286,843,341.54,13.06,7,142
42935.286,502,341.32,18.16,5.3,142
42935.307,443,343.87,21.12,7,142
42935.348,1211,351.2,11.72,5.3,142
42935.348,970,351.49,13.05,5.3,142
42935.348,713,349.02,13.84,5.3,142
42935.411,1674,355.19,7.87,6,142
42935.422,2501,358.05,4.83,6,142
42935.422,1417,359.07,7.85,6,142
42935.516,1212,7.78,8.61,7.2,142
42935.631,1925,22.89,5.84,6,142
42937.823,567,288.69,19.04,7,143
42937.843,711,291.42,12.21,5.3,143
42937.865,781,293.74,14.4,5.3,143
42937.993,1181,307.26,8.12,6,143
42938.012,756,311.11,18.77,5.3,143
42938.054,763,316.27,16.35,5.3,143
42938.096,1512,320.08,7.7,6,143
42938.117,747,323.61,13.44,5.3,143
42938.138,1263,326.39,11.06,5.3,143
42938.138,981,326.4,14.55,7,143
42938.18,875,331.48,15.44,5.3,143
42938.2,763,335.34,12.93,5.3,143
42938.222,1361,335.02,9,6,143
42938.222,1196,336.6,11,7,143
42938.264,926,341.45,12.33,5.3,143
42938.308,1711,345.54,7.88,8.4,143
42938.308,814,346.8,14.53,5.3,143
42938.326,1224,349.56,11.03,5.3,143
42938.326,923,349.56,14.47,5.3,143
42938.337,1354,350.59,6.43,7.2,143
42938.347,1341,350.25,8.22,6,143
42938.347,620,351.85,14.93,5.3,143
42938.357,2132,352.77,4.94,7.2,143
42938.368,1134,353.11,10.84,7.2,143
42938.4,2515,357.81,4.49,7.2,143
42938.4,1434,358.13,7.3,6,143
42938.4,2075,358.51,4.78,9.6,143
42938.432,1441,1.03,9.89,6,143
42938.432,405,1.93,28.43,5.3,143
42938.515,1505,10.4,9.34,6,143
42938.515,712,11.91,15.63,7,143
42938.547,1641,16.15,6.46,6,143
42938.547,3254,15.44,4.36,7.2,143
42940.969,915,308.75,12.38,5.3,144
42940.99,973,311.74,13.25,5.3,144
42941.042,1424,317.64,6.37,12,144
42941.074,764,321.43,14.14,5.3,144
42941.137,1429,327.87,9.59,6,144
42941.158,764,331.85,12.41,7,144
42941.22,713,339.53,14.04,5.3,144
42941.274,2295,345.58,5.78,6,144
42941.294,2525,348.54,4.17,9.6,144
42941.305,993,349.66,12.44,5.3,144
42941.325,1360,351.07,7.77,6,144
42941.325,1225,352.19,11.11,5.3,144
42941.325,610,352.2,15.53,5.3,144
42941.336,2145,352.88,4.78,7.2,144
42941.388,581,359.79,18.15,5.3,144
