时间(s),斜距(m),方位角（°）,俯仰角（°）,径向速度（m/s）,圈数
70734.12,1542,302.78,1.67,1.2,41
70734.12,1629,303.17,3.8,-2.4,41
70734.14,1139,304.96,0.75,2.4,41
70734.204,1208,312.35,1.71,-2.4,41
70734.204,3631,312.35,0.94,2.4,41
70734.224,965,314.86,0.38,1.2,41
70734.266,1804,319.92,4.15,1.2,41
70734.288,1101,323.11,1.75,-1.2,41
70734.288,1900,322.41,2.4,-1.2,41
70734.288,2331,322.72,3.08,3.6,41
70734.298,2072,324.29,24.89,10.6,41
70734.308,1141,324.93,1.08,1.2,41
70734.329,1191,327.83,1.22,-1.2,41
70734.392,1762,335.78,2,-1.2,41
70734.403,2161,336.69,11.13,7,41
70734.413,1484,338.33,1.41,-2.4,41
70734.424,114,337.65,9.2,6,41
70734.434,1431,340.17,0.65,1.2,41
70734.455,2304,343.7,1.61,-1.2,41
70734.455,153,343.41,-1.1,-1.2,41
70734.477,2633,345.95,0.67,-1.2,41
70734.497,3836,347.76,0.71,1.2,41
70734.497,3397,348.47,0.19,-1.2,41
70734.56,2195,356.04,0.23,-1.2,41
70734.56,4029,355.7,2.12,9.6,41
70734.57,1963,355.38,9.41,8.4,41
70734.581,2224,358.06,1.24,-2.4,41
70734.581,1593,358.24,-0.33,2.4,41
70734.581,2261,358.13,1.24,-1.2,41
70734.602,330,1.1,1.7,1.2,41
70734.622,2282,2.92,4.67,2.4,41
70734.665,360,8.67,-0.73,-2.4,41
70734.665,1245,7.97,0.32,2.4,41
70734.665,2171,8.68,3.52,-8.4,41
70734.707,1481,13.39,0.01,1.2,41
70734.718,2088,14.4,10.78,5.3,41
70734.728,530,16.26,0.6,1.2,41
70734.79,2093,23.12,1.35,2.4,41
70734.79,3292,23.53,4.01,-2.4,41
70734.813,330,26.14,-0.59,-6,41
70734.854,532,30.94,1.9,-2.4,41
70734.917,2926,38.72,3.9,1.2,41
70734.958,2845,43.82,4.2,-1.2,41
70735,112,50.85,-0.78,1.2,41
70735.021,532,52.31,1.81,-1.2,41
70735.053,1796,55.53,11.06,3.5,41
70735.084,193,59.47,0.03,1.2,41
70735.084,631,58.76,4.25,-6,41
70735.105,519,62.03,2.09,2.4,41
70735.126,252,64.22,-0.6,2.4,41
70735.147,469,67.13,3.49,-2.4,41
70735.147,1012,66.41,2.46,1.2,41
70736.825,1305,269.75,5.43,-1.2,42
70736.898,1012,278.04,7.02,1.2,42
70736.92,1030,280.57,7.61,-2.4,42
70736.971,1021,287.4,4.8,1.2,42
70737.076,1611,300.04,3.68,1.2,42
70737.097,1596,302.55,3.5,-2.4,42
70737.119,1621,305.24,1.72,-1.2,42
70737.119,1142,305.05,0.68,2.4,42
70737.119,3701,305.77,1.55,-1.2,42
70737.16,3664,309.94,1.21,1.2,42
70737.181,1754,313.16,2.74,-1.2,42
70737.181,3673,312.46,1.13,-1.2,42
70737.203,1724,315.33,2.8,1.2,42
70737.203,1796,315.69,4.36,-1.2,42
70737.244,1201,320.69,0.97,2.4,42
70737.244,1810,320.01,3.76,2.4,42
70737.266,1141,322.49,2.43,-2.4,42
70737.266,1104,323.2,1.48,1.2,42
70737.286,341,324.16,36.99,5.3,42
70737.286,884,325.37,0.62,-2.4,42
70737.307,2041,327.54,2.41,1.2,42
70737.307,1606,327.83,4.06,6,42
70737.328,920,330.77,0.67,1.2,42
70737.328,1797,330.37,3.09,2.4,42
70737.339,2805,330.1,9.51,9.6,42
70737.402,1741,339.12,21.03,10.6,42
70737.412,1013,340.25,0.05,-2.4,42
70737.434,4683,343.52,1.55,-1.2,42
70737.455,319,346.04,41.26,5.3,42
70737.475,484,347.88,-0.89,-1.2,42
70737.475,3803,347.89,0.66,-2.4,42
70737.475,3843,348.6,0.59,2.4,42
70737.496,2915,350.73,0.99,2.4,42
70737.517,3773,352.92,-0.22,1.2,42
70737.517,148,353.28,-0.46,-2.4,42
70737.538,2198,358.5,0.98,-1.2,42
70737.538,2244,355.74,0.73,-2.4,42
70737.558,321,356.99,41.07,5.3,42
70737.558,2244,358.67,1.1,1.2,42
70737.591,1355,1.86,21.43,8.8,42
70737.601,2219,3.71,3.82,1.2,42
70737.601,2240,3.71,3.94,-2.4,42
70737.623,2316,5.9,4.86,-3.6,42
70737.664,4272,10.93,3.02,2.4,42
70737.748,2131,20.72,2.13,7.2,42
70737.895,2325,38.38,1.47,1.2,42
70737.916,2101,41.64,0.87,-1.2,42
70737.935,392,43.46,1.45,-1.2,42
70737.935,2143,44.18,1.38,2.4,42
70737.935,151,43.46,0.24,-2.4,42
70737.979,2535,49.28,3.04,1.2,42
70737.979,2383,48.58,1.19,1.2,42
70737.999,2566,51.14,4,2.4,42
70738.041,2135,56.95,2.73,-1.2,42
70738.061,2135,58.79,2.74,2.4,42
70738.104,252,64.26,-0.63,2.4,42
70738.124,478,66.79,3.33,-1.2,42
70738.124,913,67.15,2.23,-1.2,42
70739.824,953,272.74,4.17,-1.2,43
70739.845,1024,274.89,5.56,1.2,43
70739.897,1023,280.64,7.4,-2.4,43
70739.897,984,280.26,7.46,2.4,43
70739.908,782,282.44,4.76,1.2,43
70739.908,1050,282.64,6.61,1.2,43
70739.95,201,287.47,3.41,-1.2,43
70739.95,809,287.49,5.64,1.2,43
70740.054,1082,300.1,1.74,-1.2,43
70740.075,738,303.32,-0.28,-1.2,43
70740.096,734,305.14,0.01,1.2,43
70740.118,1640,307.62,1.37,1.2,43
70740.118,3654,307.92,1.22,2.4,43
70740.118,3675,308.45,1.3,1.2,43
70740.138,1674,310.34,1.27,1.2,43
70740.138,1232,312.85,1.71,1.2,43
70740.158,1733,313.24,2.84,-2.4,43
70740.18,353,313.99,35.51,5.3,43
70740.18,1793,315.07,4.31,-2.4,43
70740.201,1722,317.86,3.12,2.4,43
70740.233,144,320.78,9.47,12,43
70740.243,1683,323.27,2.82,-1.2,43
70740.265,1135,325.6,1.95,2.4,43
70740.285,360,326.7,35.8,5.3,43
70740.285,330,328.04,1.93,7.2,43
70740.296,253,329.22,26.07,5.3,43
70740.306,1789,330.14,3.27,-2.4,43
70740.328,1472,332.81,2.76,-2.4,43
70740.328,2225,332.65,3.32,7.2,43
70740.349,1482,335.21,2.93,1.2,43
70740.349,1450,340.22,0.37,-1.2,43
70740.349,182,335.21,-1.04,1.2,43
70740.349,1760,335.91,1.74,-2.4,43
70740.37,1431,338.48,1.11,1.2,43
70740.37,560,338.03,-0.45,2.4,43
70740.37,1471,338.07,1.3,1.2,43
70740.39,1013,340.31,0.18,-2.4,43
70740.412,4671,343.58,-0.13,-1.2,43
70740.433,338,348.47,38.59,7,43
70740.433,2304,345.41,1.44,-1.2,43
70740.454,1860,347.94,-0.35,-2.4,43
70740.474,2886,350.47,0.01,1.2,43
70740.485,153,352.07,28.09,5.3,43
70740.516,4424,355.54,-0.54,1.2,43
70740.537,339,356.94,37.98,7,43
70740.537,2192,358.51,1.19,1.2,43
70740.579,2152,3.09,2.4,1.2,43
70740.579,2262,3.1,4.11,-1.2,43
70740.579,2281,3.12,4.48,1.2,43
70740.62,363,8.85,-0.9,-1.2,43
70740.683,4343,16.11,2.61,-1.2,43
70740.683,2422,16.45,3.94,-1.2,43
70740.726,2093,21.14,1.68,2.4,43
70740.767,241,25.83,0.15,-1.2,43
70740.767,3314,25.85,4.01,1.2,43
70740.788,3293,28.37,2.63,1.2,43
70740.788,4615,28.36,3.24,-1.2,43
70740.788,589,28.74,2.01,-1.2,43
70740.809,534,30.9,1.54,1.2,43
70740.883,103,40.13,28.41,-5.3,43
70740.956,515,49.38,0.3,-1.2,43
70740.956,2383,48.67,1.16,1.2,43
70740.956,2580,49.4,3.79,-1.2,43
70740.976,2581,51.23,3.78,2.4,43
70740.998,2525,53.76,2.91,-1.2,43
70741.019,190,57.01,-0.5,-1.2,43
70741.041,521,59.57,2.2,-1.2,43
70741.041,4380,58.85,2.46,-3.6,43
70741.082,253,63.94,-0.88,1.2,43
70741.103,455,66.81,3.65,-2.4,43
70741.103,131,66.51,4.38,-3.6,43
70742.843,773,278.21,3.48,-1.2,44
70742.854,1252,279.37,11.18,5.3,44
70742.864,752,280.73,3,1.2,44
70742.886,791,283.28,5.79,-1.2,44
70742.928,809,287.62,5.5,1.2,44
70742.949,1013,290.56,3.62,2.4,44
70742.969,705,292.64,1.87,-2.4,44
70742.969,294,292.65,1.03,1.2,44
70743.011,1106,298.06,2.25,-2.4,44
70743.054,1584,303.44,2.44,-2.4,44
70743.074,1160,305.24,0.28,-1.2,44
70743.116,1227,317.27,1.89,-1.2,44
70743.158,1724,315.86,2.74,1.2,44
70743.201,1204,325.77,1.25,1.2,44
70743.221,251,322.67,2.04,-3.6,44
70743.221,2038,323.37,3.08,-2.4,44
70743.242,860,325.88,0.04,-1.2,44
70743.253,374,327.05,33.97,7,44
70743.284,1822,330.6,3.33,1.2,44
70743.284,489,330.91,-0.26,-1.2,44
70743.284,1231,330.23,2.39,-1.2,44
70743.305,184,334.06,-0.8,-1.2,44
70743.305,1820,332.75,3.29,-2.4,44
70743.327,1441,335.31,1.83,2.4,44
70743.327,2900,335.32,2.57,4.8,44
70743.347,354,343.92,35.63,7,44
70743.411,3841,346.22,1.61,1.2,44
70743.411,2306,345.51,1.27,1.2,44
70743.431,1861,348.03,-0.38,-2.4,44
70743.452,2810,350.97,6.37,8.4,44
70743.463,172,351.97,25.45,3.5,44
70743.473,2124,353.8,-0.51,-1.2,44
70743.473,2384,353.11,3.68,10.8,44
70743.483,2052,353.13,9.11,9.6,44
70743.483,360,356.19,35.58,7,44
70743.493,2022,355.63,0.05,-1.2,44
70743.493,93,355.63,-0.6,-1.2,44
70743.493,2225,356,0.54,-2.4,44
70743.493,2180,356.33,0.04,2.4,44
70743.557,2163,3.17,2.93,1.2,44
70743.557,2262,3.19,4.55,3.6,44
70743.557,2301,3.58,4.53,-1.2,44
70743.577,2252,5.71,5.07,-1.2,44
70743.598,362,8.56,-0.92,-2.4,44
70743.598,4698,8.63,0.58,1.2,44
70743.62,1294,10.76,0.12,1.2,44
70743.62,4322,11.47,2.86,1.2,44
70743.62,2428,11.2,3.82,-2.4,44
70743.64,454,13.27,0.11,2.4,44
70743.703,2111,21.58,2.58,2.4,44
70743.703,521,21.23,1.04,-1.2,44
70743.715,1898,22.74,11.36,3.5,44
70743.724,2802,23.74,2.18,-1.2,44
70743.724,1991,23.41,1.14,1.2,44
70743.745,3323,26.32,4.3,-3.6,44
70743.766,2993,28.47,2.35,1.2,44
70743.766,3002,28.48,2.48,-2.4,44
70743.787,534,31.7,1.78,1.2,44
70743.893,1683,43.69,0.45,-1.2,44
70743.913,2383,46.96,1.27,-1.2,44
70743.913,3406,46.25,5.41,2.4,44
70743.934,2504,48.78,2.31,2.4,44
70743.934,2543,49.49,3.1,-1.2,44
70743.955,472,51.64,-0.01,2.4,44
70743.976,971,53.84,2.25,1.2,44
70744.018,493,58.92,1.28,2.4,44
70744.018,103,59.64,-0.45,2.4,44
70744.06,252,64.39,-0.52,2.4,44
70744.06,121,64.46,7.42,2.4,44
70745.738,980,267.77,4.25,-2.4,45
70745.759,1002,270.27,4.36,-2.4,45
70745.759,1020,274.01,4.97,1.2,45
70745.78,975,272.8,4.65,2.4,45
70745.833,1051,278.28,7.73,-1.2,45
70745.864,793,283.31,5.41,-2.4,45
70745.884,1042,285.54,5.76,2.4,45
70745.906,800,287.67,5.25,1.2,45
70745.927,1022,290.49,3.93,2.4,45
70745.948,1080,293.1,4.55,2.4,45
70745.969,1608,298.42,3.45,-1.2,45
70746.01,1593,300.27,3.39,1.2,45
70746.01,282,300.98,1.36,1.2,45
70746.032,1152,303.49,0.7,-1.2,45
70746.032,1561,302.8,2.11,1.2,45
70746.032,1121,302.8,1.8,1.2,45
70746.052,3694,305.95,1.35,-1.2,45
70746.052,1601,305.63,1.49,2.4,45
70746.052,1642,305.7,1.63,-2.4,45
70746.094,1653,310.15,-0.31,1.2,45
70746.094,963,310.86,0.03,-2.4,45
70746.094,1243,314.17,1.55,1.2,45
70746.115,1232,312.69,1.68,-1.2,45
70746.167,389,319.08,32.67,7,45
70746.22,258,326.52,1.43,4.8,45
70746.22,1421,325.6,2.08,1.2,45
70746.22,1665,325.23,2.46,1.2,45
70746.263,1482,335.09,2.16,-1.2,45
70746.263,883,330.29,-0.1,2.4,45
70746.263,1201,331,1.07,-1.2,45
70746.272,1199,331.68,25.36,8.8,45
70746.304,182,335.41,-0.76,1.2,45
70746.304,1060,335.42,0.81,2.4,45
70746.326,1762,337.97,2.9,1.2,45
70746.346,1060,340.5,0.5,-1.2,45
70746.346,289,340.5,-1.36,2.4,45
70746.388,4704,346.31,1.44,-2.4,45
70746.399,374,351.2,33.92,7,45
70746.451,2125,353.88,-0.71,-1.2,45
70746.472,4432,355.71,-0.57,1.2,45
70746.472,4793,355.71,-0.51,1.2,45
70746.472,2242,358.2,0.57,-1.2,45
70746.492,2192,358.93,0.6,1.2,45
70746.514,2183,0.74,1.63,-1.2,45
70746.535,2272,3.56,4.58,2.4,45
70746.576,362,9.05,-0.9,-1.2,45
70746.618,4263,13.4,2.81,-3.6,45
70746.64,4318,15.94,2.89,-1.2,45
70746.713,2701,23.93,8.36,3.6,45
70746.724,4894,26.45,3.33,2.4,45
70746.744,2992,28.62,2.23,1.2,45
70746.744,561,28.92,1.42,-2.4,45
70746.766,535,31.86,1.32,1.2,45
70746.787,3463,33.7,4.29,1.2,45
70746.85,440,41.27,0.56,-1.2,45
70746.871,915,43.8,-0.05,-1.2,45
70746.871,2151,44.52,1.54,-2.4,45
70746.871,428,43.94,1.19,1.2,45
70746.893,151,47.06,-0.76,-1.2,45
70746.893,520,48.78,0.34,-1.2,45
70746.912,473,49.6,-0.24,1.2,45
70746.912,2500,48.88,2.18,-2.4,45
70746.954,2512,54.7,2.29,1.2,45
70746.954,971,53.98,1.84,1.2,45
70746.975,501,59.2,1.98,1.2,45
70746.975,193,57.23,-0.15,2.4,45
70746.996,1125,59.79,2.25,1.2,45
70746.996,2113,59.07,3.53,1.2,45
70747.038,252,64.62,-0.46,2.4,45
70748.715,983,267.93,4.3,3.6,46
70748.737,1313,270.07,5.29,-1.2,46
70748.779,411,275.79,0.15,-1.2,46
70748.8,782,277.6,3,1.2,46
70748.81,1041,278.35,7.35,1.2,46
70748.831,1033,280.55,7.69,-2.4,46
70748.842,793,282.65,4.98,-1.2,46
70748.863,773,286.56,4.15,1.2,46
70748.884,1033,288.01,4.71,-2.4,46
70748.926,973,293.25,2.26,-2.4,46
70748.926,1014,292.75,3.62,2.4,46
70748.936,1701,294.13,12.4,12.3,46
70748.967,1084,297.81,1.94,-1.2,46
70748.967,1584,298.52,2.84,-1.2,46
70748.978,2283,297.83,8.33,8.4,46
70748.989,1605,300.78,3.57,-2.4,46
70749.03,1153,305.35,0.05,-1.2,46
70749.052,3669,308.29,1.37,1.2,46
70749.052,1230,308.42,0.76,-1.2,46
70749.072,991,310.49,0.33,2.4,46
70749.072,335,310.22,-0.31,1.2,46
70749.093,1200,312.74,1.2,-1.2,46
70749.093,3994,312.74,2.18,9.6,46
70749.114,1252,315.28,1.81,1.2,46
70749.157,1817,320.26,4.53,2.4,46
70749.167,414,322,30.51,7,46
70749.18,1680,323.45,2.78,-1.2,46
70749.198,871,325.96,0.32,1.2,46
70749.209,2041,326.65,25.21,10.6,46
70749.219,1202,328.49,1.6,-2.4,46
70749.24,1823,331.02,3.25,1.2,46
70749.304,1448,338.18,1.22,-2.4,46
70749.324,445,340.97,-0.79,2.4,46
70749.367,2311,345.63,1.15,-1.2,46
70749.377,394,350.55,31.73,7,46
70749.387,2883,348.61,0.68,2.4,46
70749.387,3855,348.15,1.04,2.4,46
70749.387,1860,348.15,-0.35,-2.4,46
70749.387,3834,348.88,0.84,1.2,46
70749.387,1929,348.89,5.98,7.2,46
70749.398,1766,349.55,27.61,10.6,46
70749.408,3413,350.67,0.08,-1.2,46
70749.429,2471,353.22,3.26,15.7,46
70749.45,1270,356.44,0.19,-1.2,46
70749.45,4779,355.73,-0.49,1.2,46
70749.471,2221,358.95,1.53,-2.4,46
70749.471,102,358.25,-1.33,1.2,46
70749.471,150,358.25,-0.87,1.2,46
70749.471,2193,358.96,0.6,-1.2,46
70749.491,2233,1.46,2.12,2.4,46
70749.513,143,3.49,7.51,3.6,46
70749.534,2271,6.2,4.88,1.2,46
70749.555,359,9.07,-1,-1.2,46
70749.597,450,13.42,-0.29,1.2,46
70749.597,1474,13.42,-0.28,1.2,46
70749.618,2432,16.7,3.96,1.2,46
70749.681,3293,23.61,4.02,3.6,46
70749.725,2994,28.65,2.4,1.2,46
70749.725,252,28.65,0.3,2.4,46
70749.786,3091,36.24,3.05,1.2,46
70749.827,2093,41.32,1.09,-2.4,46
70749.838,112,42.96,15.6,-1.7,46
70749.848,143,43.84,-0.78,-1.2,46
70749.87,2383,47.12,1.42,-1.2,46
70749.87,2812,46.74,5.15,-2.4,46
70749.89,2495,49.66,2.2,-2.4,46
70749.89,972,49.67,1.76,-1.2,46
70749.911,2543,52.2,2.24,-1.2,46
70749.911,481,51.48,0.03,2.4,46
70749.932,970,54.04,2.24,1.2,46
70749.932,193,54.76,0.14,-2.4,46
70749.953,2131,56.98,2.65,-1.2,46
70749.995,511,62.09,3.23,-1.2,46
70750.016,251,64.24,-0.57,2.4,46
70751.694,982,269.96,4.46,2.4,47
70751.789,954,278.42,6.64,1.2,47
70751.82,1032,283.66,5.68,-1.2,47
70751.904,1030,293.53,3.73,2.4,47
70751.945,1089,298.57,1.96,1.2,47
70751.945,1620,298.57,3.46,-1.2,47
70751.967,1605,300.4,3.95,1.2,47
70751.967,283,300.4,0.58,1.2,47
70751.988,734,303.6,-0.2,-1.2,47
70752.008,1181,305.74,1.6,7.2,47
70752.03,1673,308.28,1.62,-1.2,47
70752.03,1632,308.17,0.35,-2.4,47
70752.04,2064,309.15,11.39,1.7,47
70752.05,3632,310.3,0.81,-1.2,47
70752.05,1212,310.9,0.83,-1.2,47
70752.05,945,311,-0.39,-2.4,47
70752.071,1743,313.53,3.09,-1.2,47
70752.092,1211,315.33,1.45,2.4,47
70752.166,1220,324.43,15.16,14.1,47
70752.166,433,330.25,29.26,7,47
70752.177,1429,326.05,2.26,2.4,47
70752.197,169,328.58,0.01,-1.2,47
70752.197,2383,328.58,3.3,1.2,47
70752.218,1202,330.76,2.17,-1.2,47
70752.218,492,331.09,-0.55,-1.2,47
70752.26,1433,336.1,1.22,1.2,47
70752.26,1142,335.79,1.4,-2.4,47
70752.26,1482,335.96,2.47,-2.4,47
70752.281,1884,338.77,2.84,-1.2,47
70752.291,419,339.45,30.17,3.5,47
70752.302,1461,340.94,0.44,-1.2,47
70752.345,3785,346.4,1.35,-1.2,47
70752.355,413,350.62,30.28,7,47
70752.365,4676,348.57,1.03,2.4,47
70752.365,1031,348.2,-0.55,1.2,47
70752.365,1953,348.23,5.61,7.2,47
70752.386,3812,351.19,0.69,2.4,47
70752.417,200,354.65,21.72,3.5,47
70752.428,4431,355.78,-0.52,1.2,47
70752.428,4790,355.78,-0.49,1.2,47
70752.428,3729,356.14,-0.56,2.4,47
70752.428,2243,358.6,1.88,-1.2,47
70752.448,2204,359,0.27,-1.2,47
70752.47,323,1.52,-0.22,-1.2,47
70752.47,2264,0.81,2.38,2.4,47
70752.47,2235,0.82,3.3,2.4,47
70752.47,2270,0.84,3.73,-1.2,47
70752.49,2152,3.72,2.2,1.2,47
70752.49,2293,3.65,4.49,-2.4,47
70752.533,364,8.39,-0.86,-2.4,47
70752.574,4361,13.44,3,-2.4,47
70752.574,4310,14.07,2.88,2.4,47
70752.574,1482,13.44,-0.09,1.2,47
70752.596,2419,16.37,3.93,-1.2,47
70752.659,559,27.64,1.62,-2.4,47
70752.659,3293,23.63,4.08,1.2,47
70752.679,3342,26.6,4.08,-1.2,47
70752.679,3380,26.17,4.35,-3.6,47
70752.691,2374,27.53,15.06,3.5,47
70752.7,2700,29.4,3.1,4.8,47
70752.7,4892,28.96,3.65,2.4,47
70752.724,2175,31.24,5.54,3.6,47
70752.785,2344,39.54,0.89,1.2,47
70752.785,424,38.83,1.71,-2.4,47
70752.826,111,44.21,-0.3,1.2,47
70752.826,399,43.91,0.64,-1.2,47
70752.826,152,44.63,0.58,-1.2,47
70752.869,2514,49.69,2.66,-1.2,47
70752.869,970,49.71,1.8,-1.2,47
70752.869,2383,48.99,1.35,1.2,47
70752.91,972,54.07,1.85,1.2,47
70752.931,524,56.61,2.61,-1.2,47
70752.963,1567,61.06,19.23,3.5,47
70752.973,520,61.72,1.81,2.4,47
70752.994,251,64.26,-0.45,2.4,47
70754.693,974,270.18,4.06,-1.2,48
70754.693,1012,270.89,4.62,-1.2,48
70754.693,1030,270.19,5.03,1.2,48
70754.714,1008,274.59,4.44,1.2,48
70754.757,770,277.74,2.42,-2.4,48
70754.767,1018,278.12,7.75,-2.4,48
70754.798,801,283.11,5.02,-1.2,48
70754.798,753,283.5,4.04,2.4,48
70754.798,791,282.81,4.91,1.2,48
70754.818,1034,288.33,4.62,2.4,48
70754.84,779,287.85,3.76,-1.2,48
70754.924,1622,297.95,2.99,-2.4,48
70754.944,1542,301.83,1.71,-1.2,48
70754.944,1132,300.47,2.09,-1.2,48
70754.965,1582,303,3.94,1.2,48
70754.987,3686,305.96,1.41,-1.2,48
70754.987,1660,305.5,1.68,-2.4,48
70755.007,1674,308.71,-0.47,-1.2,48
70755.007,1621,308.22,1.29,2.4,48
70755.028,999,310.44,0.24,1.2,48
70755.028,1221,313.25,1.12,-1.2,48
70755.048,1200,312.89,1.2,1.2,48
70755.048,971,313.27,0.23,-2.4,48
70755.071,1723,316.13,2.65,-1.2,48
70755.091,1224,318.26,1.75,1.2,48
70755.133,1899,323.34,2.46,2.4,48
70755.144,450,330.74,27.66,7,48
70755.196,903,330.83,0.31,-2.4,48
70755.228,433,338.42,28.41,7,48
70755.259,563,338.11,-0.78,1.2,48
70755.259,1499,338.12,1.62,2.4,48
70755.28,1062,340.65,0.24,1.2,48
70755.28,1012,340.65,0.37,2.4,48
70755.333,433,351.12,28.69,7,48
70755.342,3837,348.63,0.83,2.4,48
70755.342,1855,348.99,-0.22,-2.4,48
70755.342,4673,348.6,0.87,2.4,48
70755.364,155,350.79,-0.72,2.4,48
70755.384,142,353.73,-0.51,-1.2,48
70755.406,4790,355.86,-0.5,1.2,48
70755.406,2560,355.88,3.3,8.4,48
70755.469,1559,3.82,-0.11,-3.6,48
70755.469,2342,3.66,5.12,-3.6,48
70755.511,1233,8.86,0.09,2.4,48
70755.532,4328,11.73,3.1,-1.2,48
70755.574,1332,16.41,0.35,-2.4,48
70755.657,3373,26.23,4.35,-2.4,48
70755.689,2463,30.13,18.21,8.8,48
70755.7,602,31.62,2.2,2.4,48
70755.7,3445,31.3,3.7,-2.4,48
70755.741,4930,36.36,4.57,1.2,48
70755.805,423,43.97,0.22,2.4,48
70755.825,513,48.97,-0.08,-1.2,48
70755.847,471,49.78,-0.33,1.2,48
70755.847,2383,49.08,1.65,1.2,48
70755.847,2574,49.09,3.75,-1.2,48
70755.867,2216,51.96,5.64,-7.2,48
70755.889,492,54.55,1.54,-2.4,48
70755.889,971,54.17,1.85,1.2,48
70755.91,527,56.71,2.29,-1.2,48
70755.951,524,62.53,1.8,2.4,48
70757.65,1021,270.43,4.75,-1.2,49
70757.713,414,276.03,0.03,-1.2,49
70757.744,1048,277.89,7.45,-1.2,49
70757.775,792,284.08,4.85,-1.2,49
70757.796,1032,285.84,5.87,2.4,49
70757.86,1063,293.71,4.24,1.2,49
70757.881,1603,296.21,2.22,-1.2,49
70757.922,1581,302.41,3.19,-1.2,49
70757.965,733,305.61,0.23,1.2,49
70757.985,3232,308.83,-0.06,-1.2,49
70758.006,990,310.49,0.37,1.2,49
70758.006,210,310.88,2.4,8.4,49
70758.006,2752,310.52,6.9,10.8,49
70758.028,1234,313.71,1.35,-1.2,49
70758.048,1211,316.21,1.54,-2.4,49
70758.07,1212,318.01,1.21,1.2,49
70758.07,1782,318.35,4.02,1.2,49
70758.09,1164,320.78,1.39,2.4,49
70758.132,883,325.53,0.45,-1.2,49
70758.132,1635,326.26,3.88,-1.2,49
70758.143,470,330.39,26.54,7,49
70758.174,1190,331.02,1.78,2.4,49
70758.217,182,335.65,-0.88,1.2,49
70758.237,1434,338.94,1,-1.2,49
70758.248,455,345.71,27.43,7,49
70758.259,1875,341.5,2.31,2.4,49
70758.28,2922,344.03,1.33,-1.2,49
70758.301,4702,346.11,1.05,2.4,49
70758.301,2002,346.27,5.47,9.6,49
70758.321,4675,348.36,1.16,-1.2,49
70758.321,3837,348.37,0.87,1.2,49
70758.332,459,354.34,27.47,7,49
70758.342,2892,350.89,-0.06,-1.2,49
70758.352,1371,350.92,10.23,6,49
70758.362,144,354.11,-1.15,-1.2,49
70758.374,1890,355.04,28.63,14.1,49
70758.384,4433,355.93,-0.59,1.2,49
70758.384,4789,355.93,-0.41,1.2,49
70758.384,4914,356.21,1.7,7.2,49
70758.405,2193,358.68,0.7,2.4,49
70758.405,2212,358.45,1.33,-2.4,49
70758.405,3000,358.74,4.26,7.2,49
70758.426,2270,0.99,4.62,-2.4,49
70758.447,2304,4.22,4.54,-1.2,49
70758.489,362,9.27,-1.02,-1.2,49
70758.489,1233,8.82,-0.26,2.4,49
70758.531,4302,13.64,2.78,-1.2,49
70758.531,2123,14.34,3.66,-1.2,49
70758.573,2103,19.43,4.05,-2.4,49
70758.594,2154,21.52,1.38,-7.2,49
70758.615,1992,23.76,1.58,1.2,49
70758.615,3339,26.66,3.55,-1.2,49
70758.657,3332,29.55,3.29,2.4,49
70758.678,3861,32.09,3.8,-1.2,49
70758.72,2383,36.84,1.4,-2.4,49
70758.803,571,46.94,0.46,1.2,49
70758.803,525,49.86,1.48,-2.4,49
70758.825,2521,49.13,2.64,2.4,49
70758.866,971,54.24,1.5,1.2,49
70758.877,1579,55.91,17.9,5.3,49
70758.887,514,60.42,1.88,2.4,49
70758.887,2134,57.13,2.84,1.2,49
70758.908,193,59.32,0.25,2.4,49
70758.95,471,65.16,3.68,1.2,49
70760.628,1309,268.5,5.28,-1.2,50
70760.628,1029,267.81,5.25,-1.2,50
70760.649,981,271.03,4.31,-2.4,50
70760.723,1012,278.32,7.22,1.2,50
70760.753,781,287.77,3.51,1.2,50
70760.775,809,286.1,5.27,1.2,50
70760.775,1033,285.48,5.27,-2.4,50
70760.817,995,292.65,2.82,1.2,50
70760.838,1061,293.78,3.74,-1.2,50
70760.858,1599,296.28,1.6,1.2,50
70760.879,1103,298.12,2.5,-1.2,50
70760.901,1583,300.65,3.11,1.2,50
70760.942,1145,305.68,0.56,1.2,50
70760.963,3671,308.8,1.23,2.4,50
70760.984,1669,310.56,0.6,1.2,50
70760.984,1222,310.94,1.27,2.4,50
70760.984,1232,312.28,1.49,-2.4,50
70761.005,270,313.79,1.92,3.6,50
70761.005,1183,313.34,1.01,2.4,50
70761.027,1731,315.61,3.19,1.2,50
70761.027,1781,316.31,3.85,2.4,50
70761.069,1814,320.63,4.28,2.4,50
70761.09,2038,323.81,3.17,-1.2,50
70761.09,1129,323.54,1.75,1.2,50
70761.122,491,330.91,25.35,7,50
70761.173,232,333.23,-0.65,-1.2,50
70761.173,538,333.23,-0.21,-2.4,50
70761.215,1482,338.32,1.31,2.4,50
70761.226,477,345.84,26.18,7,50
70761.236,451,341.6,-0.57,-1.2,50
70761.257,143,344.14,-1.06,-1.2,50
70761.257,2313,345.34,1.5,1.2,50
70761.28,2032,345.97,5.36,9.6,50
70761.3,3793,349.2,0.62,-1.2,50
70761.3,3843,349.19,0.52,1.2,50
70761.3,3383,349.19,-0.19,-1.2,50
70761.3,2450,348.81,-0.1,-1.2,50
